"","pathway","pval","padj","log2err","ES","NES","size"
"1520","KEGG_GLYCEROLIPID_METABOLISM",0.913606911447084,0.997915649073072,0.053347785067549,-0.210074116923248,-0.723153877261709,37
"1521","KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.503512880562061,0.671615713598469,0.0873098257637931,-0.25763603754766,-0.974821708368974,67
"1522","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.793233082706767,0.923597724000823,0.053457214108991,0.253899932972961,0.781488489394154,29
"1523","KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.051056338028169,0.114668149528107,0.266350657088526,0.393034553117341,1.37883936460946,53
"1524","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.134579439252336,0.241344432941443,0.16440575583821,0.447362582228961,1.31458615157755,22
"1525","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.479569892473118,0.646981391466588,0.0852884689790502,-0.30592350253055,-0.963210886370793,26
"1526","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",0.2890625,0.442602272659179,0.109684061970549,0.453699935248976,1.16136473423777,14
"1527","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",0.765037593984962,0.902013463798867,0.0551351763385257,0.279408475765698,0.79228129915075,19
"1528","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",0.995867768595041,1,0.0473534245254193,-0.162080112666895,-0.447587012802914,15
"1529","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES",0.6953125,0.849938262825817,0.0614364107201271,0.324364152113869,0.830295660300809,14
"1530","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.381308411214953,0.546616060618428,0.0902635484340068,0.357171450902247,1.04955725343754,22
"1531","KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.926624737945493,1,0.0513223330421143,-0.217651664673862,-0.678377794032176,24
"1532","KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",0.772727272727273,0.908123598756057,0.0590954798717342,-0.287964217489576,-0.795218128735998,15
"1533","KEGG_GNRH_SIGNALING_PATHWAY",0.994809688581315,1,0.0392758570896778,0.15643226572252,0.601279423181542,94
"1534","KEGG_GRAFT_VERSUS_HOST_DISEASE",1.53406190622978e-07,2.39176037042527e-06,0.690132458796796,0.748972422840035,2.34412545006274,31
"1535","KEGG_HEDGEHOG_SIGNALING_PATHWAY",8.77845550346955e-05,0.000613868562958598,0.538434096309916,0.56800500926001,1.98701979924478,54
"1536","KEGG_HEMATOPOIETIC_CELL_LINEAGE",4.17271470579847e-12,1.72423574801141e-10,0.887074988399873,0.689369654005574,2.53826201854007,71
"1537","KEGG_HISTIDINE_METABOLISM",0.50752688172043,0.675293029517231,0.0822054920415869,-0.299249168451751,-0.942196511238457,26
"1538","KEGG_HOMOLOGOUS_RECOMBINATION",0.396648044692737,0.56381844986514,0.0878312634480124,0.346313274412199,1.04497375308434,26
"1539","KEGG_HUNTINGTONS_DISEASE",0.937027707808564,1,0.0593487680335629,-0.182072923737386,-0.792783192220811,161
"1540","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",0.27209705372617,0.423780044930927,0.105920292736253,0.291672803083715,1.10376961823396,82
"1541","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.112903225806452,0.209136414197593,0.176694268938498,0.365338793398785,1.27212198525012,52
"1542","KEGG_INSULIN_SIGNALING_PATHWAY",0.0257017274221309,0.0674085696126815,0.352487857583619,0.340473960569085,1.37723670395603,131
"1543","KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",2.11892526148926e-08,4.06517187342208e-07,0.73376198835648,0.740406225165651,2.4208487636118,38
"1544","KEGG_JAK_STAT_SIGNALING_PATHWAY",3.19945290928813e-07,4.52286297631185e-06,0.674962860011025,0.51002021228584,2.03530611786149,118
"1545","KEGG_LEISHMANIA_INFECTION",7.37941535965307e-14,4.07523040749439e-12,0.954541630725724,0.7304649189059,2.6963760852476,68
"1546","KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",3.35385701537665e-06,3.69637830753372e-05,0.627256739718528,0.511309393817162,2.00883520274542,105
"1547","KEGG_LINOLEIC_ACID_METABOLISM",0.625468164794007,0.788540939997395,0.0645031249656493,0.302524021128573,0.895767256841629,23
"1548","KEGG_LONG_TERM_DEPRESSION",0.899532710280374,0.988900239078461,0.0577308549299813,-0.204037222365027,-0.769975826956425,65
"1549","KEGG_LONG_TERM_POTENTIATION",0.69811320754717,0.852480046165783,0.0704500850658419,-0.232109797644861,-0.879540920153134,68
"1550","KEGG_LYSINE_DEGRADATION",0.349442379182156,0.511229269271444,0.0949751525905595,0.324648594469484,1.06667847951615,39
"1551","KEGG_LYSOSOME",0.691252144082333,0.846481492962986,0.0555947097758869,0.221952488804296,0.88529776925146,116
"1552","KEGG_MAPK_SIGNALING_PATHWAY",0.0225981744992391,0.060724244254663,0.352487857583619,0.29444684242673,1.29046857232673,254
"1553","KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG",0.00171469270664535,0.00748863207950286,0.45505986738723,0.672500228274629,1.90691908352627,19
"1554","KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV",0.702857142857143,0.856413751455808,0.0597317976364411,0.29149268073639,0.837961758451891,21
"1555","KEGG_MEDICUS_ENV_FACTOR_BENZO_A_PYRENRE_TO_CYP_MEDIATED_METABOLISM",0.00541170829339301,0.0192174184529203,0.407017918923954,0.752714370103485,1.78345308114262,10
"1556","KEGG_MEDICUS_ENV_FACTOR_BPA_TO_RAS_ERK_SIGNALING_PATHWAY",0.854961832061069,0.96427208547987,0.0507027937029348,0.266445016445016,0.678737961546815,13
"1557","KEGG_MEDICUS_ENV_FACTOR_DCE_TO_DNA_ADDUCTS",0.769874476987448,0.906212805681042,0.0598603117764473,-0.28270444027376,-0.792514996729648,16
"1558","KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY",0.923664122137405,1,0.0471642455670861,0.237321022659676,0.640031854435883,16
"1559","KEGG_MEDICUS_ENV_FACTOR_IRON_TO_ANTEROGRADE_AXONAL_TRANSPORT",0.0543933054393305,0.119973886465474,0.282013350011725,-0.500072768216754,-1.44049566328411,18
"1560","KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY",0.03976347395091,0.0951401069583084,0.321775918075361,0.608674817936312,1.60913420996156,15
"1561","KEGG_MEDICUS_ENV_FACTOR_METALS_TO_RAS_ERK_SIGNALING_PATHWAY",0.867041198501873,0.968293827947846,0.0491927521045191,0.266435491366675,0.667888430118645,12
"1562","KEGG_MEDICUS_ENV_FACTOR_NICOTINE_NNK_TO_CAMP_SIGNALING_PATHWAY",1,1,0.0477342401407188,-0.150535481377686,-0.395078721677745,13
"1563","KEGG_MEDICUS_ENV_FACTOR_NICOTINE_NNK_TO_PI3K_SIGNALING_PATHWAY",0.432330827067669,0.601375437180522,0.0835990603684159,0.418319270841191,1.02345222093712,11
"1564","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_CHRNA7_E2F_SIGNALING_PATHWAY",0.479125248508946,0.646529137574643,0.0810802057550866,0.414054905815132,0.981046100444038,10
"1565","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01339",0.43609022556391,0.604328598231037,0.083129129135339,0.417177203726371,1.02065806057541,11
"1566","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350",0.52247191011236,0.689434237796769,0.0734381410838857,0.378682651618457,0.949264530807367,12
"1567","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY",0.663533834586466,0.821501755927277,0.0618406035753285,0.303740943119248,0.861277627174026,19
"1568","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY",0.915254237288136,0.999304746514337,0.0469758727821845,0.232135462010752,0.66341766932447,20
"1569","KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT",0.0523012552301255,0.116577939326598,0.287857117255149,-0.503465750371811,-1.45026939301026,18
"1570","KEGG_MEDICUS_PATHOGEN_EBV_EBNA1_TO_P53_MEDIATED_TRANSCRIPTION",0.0695825049701789,0.143362280986328,0.241339976815091,0.624212986676132,1.47898674263882,10
"1571","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00264",0.343984962406015,0.505749475704688,0.0965629554309422,0.45987477544123,1.12512115287408,11
"1572","KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P53_MEDIATED_TRANSCRIPTION",0.0695825049701789,0.143362280986328,0.241339976815091,0.624962078897282,1.48076161353664,10
"1573","KEGG_MEDICUS_PATHOGEN_EBV_LMP1_TO_NFKB_SIGNALING_PATHWAY",0.0883458646616541,0.171835323991348,0.206587922696891,0.593478223964163,1.45199288852397,11
"1574","KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TCCP_TO_ACTIN_SIGNALING_PATHWAY",0.484375,0.651975370159453,0.0795564677235957,0.382888222976141,0.980103466568571,14
"1575","KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY",0.957528957528958,1,0.0460457683018055,0.215710812356979,0.589077190872733,17
"1576","KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPG_TO_MICROTUBULE_RHOA_SIGNALING_PATHWAY",0.0732217573221757,0.149195642764392,0.241339976815091,-0.505719924290608,-1.41770190718327,16
"1577","KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPT_TO_RAC_SIGNALING_PATHWAY",0.96875,1,0.0460457683018055,0.215687676522112,0.552109536857224,14
"1578","KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_CDC42_SIGNALING_PATHWAY",0.919847328244275,1,0.0473534245254193,0.237528940931691,0.605077592845949,13
"1579","KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_CREB_MEDIATED_TRANSCRIPTION",0.940074906367041,1,0.0454967810085007,0.234132433823708,0.586912587599553,12
"1580","KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_RAS_ERK_SIGNALING_PATHWAY",0.857142857142857,0.964550969883288,0.0511147954416412,0.266464068644977,0.704442562673987,15
"1581","KEGG_MEDICUS_PATHOGEN_HBV_LHBS_TO_PKC_ERK_SIGNALING_PATHWAY",1,1,0.048701086452153,-0.15238075751623,-0.389615741223913,12
"1582","KEGG_MEDICUS_PATHOGEN_HCMV_GB_TO_PDGFR_RAS_ERK_SIGNALING_PATHWAY",0.835907335907336,0.950977367708211,0.0522693317499306,0.274344494248019,0.725275792591244,15
"1583","KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY",0.995762711864407,1,0.048505983646947,-0.161919398868678,-0.511056574655876,25
"1584","KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAS_AC_PKA_SIGNALING_PATHWAY",0.982869379014989,1,0.0495901956956338,-0.184906931378226,-0.554024135912615,22
"1585","KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY",1,1,0.0499913914024592,-0.169857375258788,-0.558991623581004,32
"1586","KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNA12_13_RHO_SIGNALING_PATHWAY",0.131679389312977,0.237079071130525,0.16823816568964,0.539837257277279,1.37517317629026,13
"1587","KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAI_AC_PKA_SIGNALING_PATHWAY",0.93801652892562,1,0.0500922874402106,-0.220674626192089,-0.609396767521442,15
"1588","KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY",0.479007633587786,0.646518069180043,0.0789209638180035,0.35174376112688,0.981081614085808,18
"1589","KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY",0.203007518796992,0.331831653823355,0.131457611642763,0.388197591500361,1.19484848150934,29
"1590","KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_ERK_SIGNALING_PATHWAY",0.282426778242678,0.435165536541326,0.115734447701689,-0.440129000145791,-1.15511373903029,13
"1591","KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAI_PI3K_BAD_SIGNALING_PATHWAY",0.0674157303370786,0.140119433894407,0.237793834423688,0.597578259665271,1.49798213321211,12
"1592","KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN",0.0810810810810811,0.160882507759606,0.219250346703755,0.522362349479741,1.426501259195,17
"1593","KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY",0.137735849056604,0.245514670309343,0.163180127180689,0.432179596934933,1.2865433933501,25
"1594","KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_TNF_NFKB_SIGNALING_PATHWAY",0.0888030888030888,0.172525868971956,0.208955027549354,0.542554166259528,1.43433315123073,15
"1595","KEGG_MEDICUS_PATHOGEN_HIV_NEF_TO_TNF_NFKB_SIGNALING_PATHWAY",0.177734375,0.298870922559761,0.144630528034484,0.501174054641668,1.28288727318504,14
"1596","KEGG_MEDICUS_PATHOGEN_HIV_VPR_TO_CDC25_CELL_CYCLE_G2M",0.963927855711423,1,0.0474483193656297,-0.240830007097268,-0.587178004940794,10
"1597","KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_EGFR_RAS_ERK_SIGNALING_PATHWAY",0.909266409266409,0.995709705951245,0.0484087618816951,0.240955745609838,0.63700702234104,15
"1598","KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00380",0.0655430711610487,0.137143770357874,0.241339976815091,0.600150473962228,1.50443004358588,12
"1599","KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00381",0.0636704119850187,0.134491634491634,0.245041785430996,0.600797206014963,1.50605124222272,12
"1600","KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00382",0.135496183206107,0.242620286837844,0.165656695205483,0.539453469668601,1.37419552160316,13
"1601","KEGG_MEDICUS_PATHOGEN_HPV_E7_TO_PP2A_AKT_SIGNALING_PATYWAY",0.716942148760331,0.868651047165223,0.0626618230932491,-0.299270101779756,-0.82643952223871,15
"1602","KEGG_MEDICUS_PATHOGEN_HSV_GD_TO_HVEM_NFKB_SIGNALING_PATHWAY",0.0289996292673184,0.0735130027201136,0.352487857583619,0.642646907095551,1.61095817865328,12
"1603","KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_NFY_MEDIATED_TRANSCRIPTION",4.97690163713086e-07,6.69897762501281e-06,0.659444398037935,0.87906744600418,2.23932297298631,13
"1604","KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING",0.820610687022901,0.940820440360559,0.0525898950623616,0.274475358415606,0.740233505969733,16
"1605","KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY",0.266791044776119,0.417165462710265,0.111918316325105,0.370201588893606,1.15084094204383,30
"1606","KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY",0.254681647940075,0.400775994055367,0.115240003147781,0.396007877337292,1.17257098674932,23
"1607","KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY",0.102079395085066,0.192281525520451,0.191892240384838,0.442347081931764,1.33981082724764,27
"1608","KEGG_MEDICUS_PATHOGEN_SALMONELLA_SIFA_TO_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT",0.10482180293501,0.196694834405518,0.199915231309662,-0.434438754704473,-1.35406087750405,24
"1609","KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY",0.652985074626866,0.812684034477106,0.062249042949858,0.285769364298272,0.888367565896119,30
"1610","KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_TO_RAC_SIGNALING_PATHWAY",0.939736346516008,1,0.04577044581081,0.21573395315573,0.61654395738166,20
"1611","KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION",0.0105849598164644,0.0328846096506246,0.380730400722792,0.523807005449021,1.66009158996429,33
"1612","KEGG_MEDICUS_PATHOGEN_SARS_COV_2_S_TO_ANGII_AT1R_NOX2_SIGNALING_PATHWAY",0.00285750714306311,0.011416504197674,0.431707695803346,0.742827195230816,1.81738733002355,11
"1613","KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAC_TO_ACTIN_SIGNALING_PATHWAY",0.900763358778626,0.989633437603563,0.0483117581055019,0.244428417656058,0.622653214376114,13
"1614","KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY",0.481203007518797,0.648740262703302,0.0778840111977068,0.32364800645351,0.996168800429414,29
"1615","KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",0.848148148148148,0.959729492035122,0.0496901392724606,0.23329874405124,0.762798794624225,38
"1616","KEGG_MEDICUS_REFERENCE_ACH_CHRN_RAS_ERK_SIGNALING_PATHWAY",0.976939203354298,1,0.0488970772260102,-0.181654358922888,-0.541130161578244,21
"1617","KEGG_MEDICUS_REFERENCE_ACTH_CORTISOL_SIGNALING_PATHWAY",0.942553191489362,1,0.051218434854034,-0.202429248313665,-0.660367677136838,29
"1618","KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119",0.306967984934087,0.463669177652228,0.103576326612592,0.39560861536022,1.13060599743611,20
"1619","KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES",0.233962264150943,0.373811193597954,0.121543282035469,0.398465517389171,1.18618088986753,25
"1620","KEGG_MEDICUS_REFERENCE_ADRB3_UCP1_SIGNALING_PATHWAY",1,1,0.0417397034728504,0.0997781911848884,0.316225125522883,33
"1621","KEGG_MEDICUS_REFERENCE_AGE_RAGE_SIGNALING_PATHWAY",0.812977099236641,0.935335217949632,0.0530212512043078,0.276900956420518,0.746775109287472,16
"1622","KEGG_MEDICUS_REFERENCE_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY",0.977315689981096,1,0.0441523058441465,0.196487734174574,0.595135368631323,27
"1623","KEGG_MEDICUS_REFERENCE_ANTEROGRADE_AXONAL_TRANSPORT",0.104700854700855,0.19653028920818,0.20207170902116,-0.438724984448129,-1.33994944313787,23
"1624","KEGG_MEDICUS_REFERENCE_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_II_MOLECULES",2.87885249608805e-07,4.13896335751443e-06,0.674962860011025,0.884275451034743,2.25258976538248,13
"1625","KEGG_MEDICUS_REFERENCE_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES",0.132958801498127,0.239018423502414,0.165656695205483,0.541650121491135,1.35778400790615,12
"1626","KEGG_MEDICUS_REFERENCE_AREG_EGFR_PI3K_SIGNALING_PATHWAY",0.582504970178926,0.747874519051756,0.0709609456938284,0.382935113523717,0.907312036566644,10
"1627","KEGG_MEDICUS_REFERENCE_AREG_EGFR_RAS_ERK_SIGNALING_PATHWAY",0.80078125,0.928115183246073,0.0547939500773363,0.288981101097166,0.739723402189323,14
"1628","KEGG_MEDICUS_REFERENCE_ARL8_REGULATED_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT",0.0751072961373391,0.152145702048521,0.241339976815091,-0.412841006792398,-1.34827470732136,30
"1629","KEGG_MEDICUS_REFERENCE_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY",0.918867924528302,1,0.0468819856878333,0.228757365150652,0.680981422774241,25
"1630","KEGG_MEDICUS_REFERENCE_ASSEMBLY_AND_TRAFFICKING_OF_TELOMERASE",0.182978723404255,0.305688797454268,0.149207542435322,-0.424700943164222,-1.23136851793847,19
"1631","KEGG_MEDICUS_REFERENCE_ATR_SIGNALING",0.898876404494382,0.988589300164229,0.0475434194201301,0.252100239516677,0.631953469635943,12
"1632","KEGG_MEDICUS_REFERENCE_AUTOPHAGOSOME_AND_LYSOSOME_FUSION_TETHERING_FACTOR",0.382239382239382,0.547552123552124,0.0919686140000427,0.404603959315889,1.06963858736343,15
"1633","KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_LC3_II_FORMATION",0.536259541984733,0.703160231283151,0.0730744399126987,0.372258726843255,0.948286189761569,13
"1634","KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1",0.274793388429752,0.426878898066318,0.116739204791222,-0.424319001413189,-1.17176420470761,15
"1635","KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PI3P_SYNTHESIS_BY_PI3KC3_C1",0.961923847695391,1,0.0475434194201301,-0.244825737265416,-0.59692016662859,10
"1636","KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_SEQUESTOSOME_1_LIKE_RECEPTOR",0.26953125,0.42067093403328,0.114266502484433,0.462427562108518,1.18370539876243,14
"1637","KEGG_MEDICUS_REFERENCE_BCR_BCAP_CD19_PI3K_SIGNALING_PATHWAY",0.00401458420714458,0.01499505567637,0.407017918923954,0.701819433505633,1.79649207890869,14
"1638","KEGG_MEDICUS_REFERENCE_BCR_PLCG_CALCINEURIN_SIGNALING_PATHWAY",0.0374415617803823,0.0902397026898509,0.321775918075361,0.575990287982479,1.57295194017991,17
"1639","KEGG_MEDICUS_REFERENCE_BETA_OXIDATION",0.184210526315789,0.306965595036661,0.13880510939114,0.524996759527955,1.28444739933499,11
"1640","KEGG_MEDICUS_REFERENCE_BETA_OXIDATION_ACYL_COA_SYNTHESIS",0.475563909774436,0.643486865779057,0.0785029047348687,0.404379385094524,0.989347153297402,11
"1641","KEGG_MEDICUS_REFERENCE_BILE_ACID_BIOSYNTHESIS",0.314606741573034,0.471590876700927,0.101713902282311,0.452048891266128,1.13317569958839,12
"1642","KEGG_MEDICUS_REFERENCE_BLOCKING_UBIQUITINATION_OF_H2AK119_BY_CK2",0.368913857677903,0.532985285853836,0.0922597260527354,0.429056590283488,1.07553964018301,12
"1643","KEGG_MEDICUS_REFERENCE_BMP_HAMP_SIGNALING_PATHWAY",0.00449018368020574,0.0163983284093546,0.407017918923954,0.728662172320811,1.78273144594793,11
"1644","KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY",0.00352221309554185,0.0134710402469623,0.431707695803346,0.640872146314871,1.83154224675715,20
"1645","KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY_BMP_ANTAGONIST",0.0624193613870896,0.132579441565892,0.321775918075361,0.583727720412409,1.54318236361927,15
"1646","KEGG_MEDICUS_REFERENCE_BRANCHING_MICROTUBULE_NUCLEATION",0.314285714285714,0.471588188347965,0.111918316325105,-0.337029744971817,-1.10914703615226,32
